archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
coral,temperature+moisture,temperature and salinity,CO03COPM,iso2k_Ocean2kHR_139,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally subannual; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO04BAFI,iso2k_CO04BAFI00A,-2.0,-16.816699981689453,179.23330688476562,"Savusavu Bay, Fiji",https://www.ncdc.noaa.gov/paleo/study/1881,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO04KIVA,iso2k_Ocean2kHR_174,-1.5,-15.699999809265137,167.1999969482422,"Malo Channel, Espiritu Santo Island, Vanuatu",https://www.ncdc.noaa.gov/paleo/study/1925,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally subannual,d18O,Porites lutea,permil,CE
coral,temperature+moisture,temperature and salinity,CO04LIFI,iso2k_Ocean2kHR_157,-10.0,-16.816699981689453,179.23330688476562,Savusavu Bay,https://www.ncdc.noaa.gov/paleo/study/16216,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,lutea,permil,CE
coral,temperature+moisture,temperature and salinity,CO04LIRA,iso2k_CO04LIRA01A,-18.299999237060547,-21.23780059814453,-159.8278045654297,"Rarotonga, Cook Islands, South Pacific",https://www.ncdc.noaa.gov/paleo/study/6089,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO04MGNG,iso2k_CO04MGNG01A,nan,-3.6205999851226807,143.68190002441406,Papua New Guinea,https://www.ncdc.noaa.gov/paleo/study/9813,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO04PFCH,iso2k_CO04PFCH02A,-1.7999999523162842,-5.429999828338623,71.7699966430664,Peros Banhos Atoll,https://www.ncdc.noaa.gov/paleo/study/1891,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature,T,CO04PFRE,iso2k_Ocean2kHR_013,-12.300000190734863,-21.033300399780273,55.25,"La Reunion, Southwestern Indian Ocean",https://www.ncdc.noaa.gov/paleo/study/1890,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,NA,permil,CE
coral,temperature+moisture,temperature and salinity,CO04ZIMG,iso2k_Ocean2kHR_020,-1.100000023841858,-23.149999618530273,43.58000183105469,"Ifaty Reef, SW Madagascar",https://www.ncdc.noaa.gov/paleo/study/16438,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,NaN,permil,CE
coral,temperature+moisture,temperature and salinity,CO05ASGU,iso2k_Ocean2kHR_166,-7.800000190734863,13.597999572753906,144.83599853515625,Guam Coral,https://www.ncdc.noaa.gov/paleo/study/1915,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Porites lobata,permil,CE
coral,temperature,T,CO05BAFI,iso2k_Ocean2kHR_142,-2.0,-16.816699981689453,179.23330688476562,"Savusavu Bay, Fiji",https://www.ncdc.noaa.gov/paleo/study/1916,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally annual; archiveType changed - was originally Coral (CO),d18O,heliopora,permil,CE
coral,temperature,T,CO05KUBE,iso2k_Ocean2kHR_105,-12.0,32.46699905395508,-64.69999694824219,"North East Breakers, Bermuda",http://doi.pangaea.de/10.1594/pangaea.738188,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Diploria strigosa,permil,CE
coral,temperature+moisture,temperature and salinity,CO06DATZ,iso2k_Ocean2kHR_007,-6.0,-8.01669979095459,39.5,"Mafia Archipelago, Tanzania",https://www.ncdc.noaa.gov/paleo/study/10808,Iso2k v1.0.1,"; climateInterpretation_seasonality changed - was originally monthly, bimonthly; archiveType changed - was originally Coral (CO)",d18O,NA,permil,CE
coral,temperature+moisture,temperature and salinity,CO06LIFI,iso2k_Ocean2kHR_156,-10.0,-16.816699981689453,179.23330688476562,"Savusavu Bay, Fiji",https://www.ncdc.noaa.gov/paleo/study/16216,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,lutea,permil,CE
coral,temperature+moisture,temperature and salinity,CO06MOPE,iso2k_Ocean2kHR_107,-5.0,16.75,-22.8882999420166,"Pedra de Lume, Cape Verde Islands",https://www.ncdc.noaa.gov/paleo/study/6184,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Siderastrea radians,permil,CE
coral,temperature+moisture,temperature and salinity,CO06MOTO,iso2k_Ocean2kHR_110,-2.0,11.170000076293945,-60.849998474121094,"Buccoo Reef, Tobago",https://www.ncdc.noaa.gov/paleo/study/1924,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally annual; archiveType changed - was originally Coral (CO),d18O,Siderastrea siderea,permil,CE
coral,temperature+moisture,temperature and salinity,CO06QUNG,iso2k_Ocean2kHR_144,-8.0,-4.1915998458862305,151.97720336914062,Rabaul,https://www.ncdc.noaa.gov/paleo/study/6116,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,lobata,permil,CE
coral,temperature+moisture,temperature and salinity,CO07CAFR,iso2k_Ocean2kHR_193,-5.0,-17.729999542236328,148.42999267578125,Coral Sea,https://www.ncdc.noaa.gov/paleo/study/6087,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally annual; archiveType changed - was originally Coral (CO),d18O,Porites sp.,permil,CE
coral,temperature+moisture,temperature and salinity,CO08ABSU,iso2k_Ocean2kHR_010,-6.0,-0.12999999523162842,98.5199966430664,"Mantawai Islands, West Sumatra, Indonesia",https://www.ncdc.noaa.gov/paleo/study/8607,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Porites sp.,permil,CE
coral,temperature,T,CO08GOBE,iso2k_Ocean2kHR_094,-16.0,30.64859962463379,-64.98880004882812,Bermuda south shore,https://www.ncdc.noaa.gov/paleo/study/6115,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Diploria labyrinthiformis,permil,CE
coral,temperature+moisture,temperature and precipitation,CO08HEVE,iso2k_Ocean2kHR_096,-2.0,11.770000457763672,-66.75,"Cayo Sal, Los Roques Archipelago, Venezuela",https://www.ncdc.noaa.gov/paleo/study/12891,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Diploria strigosa,permil,CE
coral,temperature+moisture,temperature and salinity,CO08KIPR,iso2k_CO08KIPR01A,-4.0,17.933000564575195,-67.0009994506836,"Turrumote Reef, La Parguera, Puerto Rico",https://www.ncdc.noaa.gov/paleo/study/6117,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO09NAKY,iso2k_Ocean2kHR_012,-4.400000095367432,-3.200000047683716,40.099998474121094,Malindi,https://www.ncdc.noaa.gov/paleo/study/12994,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,NA,permil,CE
coral,N/A,S,CO09NUTB,iso2k_CO09NUTB01B,-11.0,3.9061999320983887,-159.28590393066406,Fanning Island,https://www.ncdc.noaa.gov/paleo/study/8609,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature,T,CO10HEIG,iso2k_Ocean2kHR_097,-1.7000000476837158,16.200000762939453,-61.4900016784668,Guadeloupe,https://www.ncdc.noaa.gov/paleo/study/12893,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Diploria strigosa,permil,CE
coral,temperature+moisture,temperature and salinity,CO11NUPM,iso2k_Ocean2kHR_160,-10.0,5.869999885559082,-162.1300048828125,Palmyra,https://www.ncdc.noaa.gov/paleo/study/10373,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,lutea,permil,CE
coral,temperature+moisture,temperature and salinity,CO12GOVA,iso2k_Ocean2kHR_154,-8.0,-15.9399995803833,166.0399932861328,Vanuatu,https://www.ncdc.noaa.gov/paleo/study/13439,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,lutea,permil,CE
coral,N/A,NULL,CO13CABL,iso2k_CO13CABL01A,-11.800000190734863,16.129199981689453,-88.24970245361328,Belize,https://www.ncdc.noaa.gov/paleo/study/17378,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,N/A,NULL,CO13CAHN,iso2k_CO13CAHN01A,-6.0,16.06439971923828,-86.95079803466797,"Diamond Caye, Utila, Honduras",https://www.ncdc.noaa.gov/paleo/study/17378,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,N/A,NULL,CO13CAHN,iso2k_CO13CAHN02A,-6.0,16.06439971923828,-86.95079803466797,"Diamond Caye, Utila, Honduras",https://www.ncdc.noaa.gov/paleo/study/17378,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO13COTB,iso2k_CO13COTB00A,nan,3.9061999320983887,-159.28590393066406,Fanning Island (composite),https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO13COXM,iso2k_CO13COXM03A,nan,1.5199999809265137,-157.24000549316406,"Kiritimati Island, Line Islands, Kiribati",https://www.ncdc.noaa.gov/paleo/study/13672,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,moisture,d18O_seawater,CO13DESC01A,iso2k_WEB396032ca,-4.0,19.28700065612793,110.65599822998047,Hainan Island,https://agupubs.onlinelibrary.wiley.com/action/downloadsupplement?doi=10.1002%2f2016jc012458&file=jgrc22050-sup-0002-2016jc012458-ds01.xlsx,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO13HENG,iso2k_CO13HENG01A,0.0,-10.690699577331543,152.81149291992188,"Misima Island, Papua New Guinea",https://www.ncdc.noaa.gov/paleo/study/15794,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO13HENG,iso2k_CO13HENG02A,0.0,-10.690699577331543,152.81149291992188,"Misima Island, Papua New Guinea",https://www.ncdc.noaa.gov/paleo/study/15794,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO13HENG,iso2k_CO13HENG03A,0.0,-10.690699577331543,152.81149291992188,"Misima Island, Papua New Guinea",https://www.ncdc.noaa.gov/paleo/study/15794,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO14CABT,iso2k_CO14CABT01A,-5.0,3.0731000900268555,172.7469024658203,"Butaritari Atoll, Gilbert Islands",https://www.ncdc.noaa.gov/paleo/study/17289,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO14CATI,iso2k_CO14CATI01A,-3.0,-10.199999809265137,123.5167007446289,"Ombai Strait, Timor Island",https://www.ncdc.noaa.gov/paleo/study/19179,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO14OSPA,iso2k_Ocean2kHR_181,-12.0,7.285900115966797,134.25030517578125,Palau,https://www.ncdc.noaa.gov/paleo/study/16339,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Porites lutea,permil,CE
coral,temperature+moisture,temperature and salinity,CO14OSPA,iso2k_Ocean2kHR_183,-12.0,7.285900115966797,134.25030517578125,Palau,https://www.ncdc.noaa.gov/paleo/study/16339,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Porites lutea,permil,CE
coral,temperature,T_water,CO14WUCL,iso2k_CO14WUCL01A,-13.100000381469727,10.300000190734863,-109.22000122070312,Clipperton Atoll,https://www.ncdc.noaa.gov/paleo/study/17380,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature,T,CO14ZIHO,iso2k_Ocean2kHR_026,-8.0,-28.458900451660156,113.7490005493164,Houtman Abrolhos,https://www.ncdc.noaa.gov/paleo/study/16316,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally 1 2 3 4 5 6 7 8 9 10 11 12; archiveType changed - was originally Coral (CO),d18O,NaN,permil,CE
coral,temperature+moisture,temperature and salinity,CO14ZIMG,iso2k_Ocean2kHR_021,-1.100000023841858,-23.357200622558594,43.61949920654297,"Tulear Reef, SW Madagascar",https://www.ncdc.noaa.gov/paleo/study/16438,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally 3 4 5 6 7 8 9 10 11 12 13 14; archiveType changed - was originally Coral (CO),d18O,NaN,permil,CE
coral,temperature+moisture,temperature and salinity,CO14ZIMG,iso2k_Ocean2kHR_022,-1.100000023841858,-23.357200622558594,43.61949920654297,"Tulear Reef, SW Madagascar",https://www.ncdc.noaa.gov/paleo/study/16438,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally 3 4 5 6 7 8 9 10 11 12 13 14; archiveType changed - was originally Coral (CO),d18O,NaN,permil,CE
coral,temperature+moisture,temperature and salinity,CO15ABSP,iso2k_CO15ABSP01A,-0.699999988079071,-3.183300018310547,100.5167007446289,Taitaitanopo Island,https://www.ncdc.noaa.gov/paleo/study/18895,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,moisture,d18O_seawater,CO17DESC01A,iso2k_WEB832ffc0e,-6.0,19.308000564575195,110.66699981689453,Hainan Island,https://agupubs.onlinelibrary.wiley.com/action/downloadsupplement?doi=10.1002%2f2016jc012458&file=jgrc22050-sup-0002-2016jc012458-ds01.xlsx,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,moisture,d18O_seawater,CO17DESC02A,iso2k_WEB832ffc0e2,-6.0,19.301000595092773,110.66200256347656,Hainan Island,https://agupubs.onlinelibrary.wiley.com/action/downloadsupplement?doi=10.1002%2f2016jc012458&file=jgrc22050-sup-0002-2016jc012458-ds01.xlsx,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,moisture,d18O_seawater,CO17DESC03A,iso2k_WEB832ffc0e22,-6.0,19.28700065612793,110.65599822998047,Hainan Island,https://agupubs.onlinelibrary.wiley.com/action/downloadsupplement?doi=10.1002%2f2016jc012458&file=jgrc22050-sup-0002-2016jc012458-ds01.xlsx,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,moisture,d18O_seawater,CO17DESC04A,iso2k_WEB832ffc0e222,-6.0,19.319799423217773,110.69200134277344,Hainan Island,https://agupubs.onlinelibrary.wiley.com/action/downloadsupplement?doi=10.1002%2f2016jc012458&file=jgrc22050-sup-0002-2016jc012458-ds01.xlsx,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,temperature,T_water,CO17LITW01A,iso2k_WEB27c0dc78,-5.0,21.95639991760254,120.76200103759766,Nanwan Bay,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,moisture,d18O_seawater,CO17MUMA,iso2k_WEB1a9fc096,-5.0,-5.381999969482422,117.91400146484375,Doangdoangan Besar,https://www.ncdc.noaa.gov/paleo/study/24630,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,moisture,d18O_seawater,CO17RAPA,iso2k_WEB0e874eb3,-5.0,18.540000915527344,122.1500015258789,Palaui Island,https://www.ncdc.noaa.gov/paleo/study/22120,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,moisture,d18O_seawater,CO17RAPA,iso2k_WEB9aced55a,-5.0,18.540000915527344,122.1500015258789,Palaui Island,https://www.ncdc.noaa.gov/paleo/study/22120,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,temperature,T_water,CO17WUBO1A,iso2k_WEB44d2f1ea,0.0,12.222000122070312,-68.3998031616211,Northwestern shore,https://doi.pangaea.de/10.1594/pangaea.829390,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,temperature,T_water,CO17XISC01A,iso2k_WEB396032ca2,nan,19.395000457763672,110.75309753417969,Hainan Island,https://ars-els-cdn-com.libezp.lib.lsu.edu/content/image/1-s2.0-s1367912016304138-mmc1.xlsx,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,temperature,T_water,CO18DATO01A,iso2k_WEBd316bfdc,-7.5,-20.279199600219727,-174.64230346679688,Fonoifua Island,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,temperature,T_water,CO18HECO01A,iso2k_WEB04cd805a,-5.800000190734863,-12.086999893188477,96.875,Direction Island,https://www.ncdc.noaa.gov/paleo/study/23390,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,temperature,T_water,CO18HECO01B,iso2k_WEB04cd805a2,-5.800000190734863,-12.086999893188477,96.875,Direction Island,https://www.ncdc.noaa.gov/paleo/study/23390,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,temperature,T_water,CO18RELC01A,iso2k_WEBfe31d859,-9.0,19.700000762939453,-80.05999755859375,Little Cayman,https://www.ncdc.noaa.gov/paleo/study/23850,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
coral,temperature,T_water,CO92SHPU,iso2k_CO92SHPU01A,-14.0,-0.666700005531311,-89.16670227050781,"Punta pitt, Isla San Cristobal, Galapagos island, Ecuador",https://www.ncdc.noaa.gov/paleo/study/1848,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO93COTW,iso2k_Ocean2kHR_178,-3.0,1.416700005531311,173.03329467773438,"Tarawa Atoll, Republic of Kiribati",https://www.ncdc.noaa.gov/paleo/study/1845,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,"Hydnophora microconos, Porites lobata",permil,CE
coral,temperature,T,CO94DUUR,iso2k_Ocean2kHR_173,-1.5,-0.4083999991416931,-91.23400115966797,"Urvina Bay, Galapagos Islands",https://www.ncdc.noaa.gov/paleo/study/1850,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally annual; archiveType changed - was originally Coral (CO),d18O,"Pavona clavus, Pavona gigantea",permil,CE
coral,temperature,T_water,CO94HEAQ,iso2k_CO94HEAQ02A,-4.5,29.433300018310547,34.96670150756836,"Aqaba, Jordan",https://www.ncdc.noaa.gov/paleo/study/1854,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,rainfall and temperature,CO94LISE,iso2k_Ocean2kHR_138,-3.0,7.980000019073486,-82.05000305175781,"Secas Island, Gulf of Chiriqui, Panama",https://www.ncdc.noaa.gov/paleo/study/1853,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally subannual; archiveType changed - was originally Coral (CO),d18O,lobata,permil,CE
coral,temperature+moisture,temperature and salinity,CO95TUNG,iso2k_Ocean2kHR_172,-3.0,-5.21999979019165,145.82000732421875,"Madang, Papua New Guinea",https://www.ncdc.noaa.gov/paleo/study/1844,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally subannual; archiveType changed - was originally Coral (CO),d18O,Porites,permil,CE
coral,temperature+moisture,temperature and salinity,CO96QUVA,iso2k_Ocean2kHR_133,-1.0,-15.0,167.0,"Tangoa Island, Vanuatu",https://www.ncdc.noaa.gov/paleo/study/1839,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally annual; archiveType changed - was originally Coral (CO),d18O,lamellina,permil,CE
coral,moisture,P,CO96SWBB,iso2k_CO96SWBB01A,-10.0,25.390300750732422,-80.17150115966797,"Alinas Reef, Biscayne National Park, Florida",https://www.ncdc.noaa.gov/paleo/study/1885,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,N/A,S,CO96SWFB,iso2k_CO96SWFB01A,-5.0,24.91670036315918,-80.75,"Lignumvitae Basin, Florida Bay",https://www.ncdc.noaa.gov/paleo/study/1886,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO97CHSY,iso2k_Ocean2kHR_011,-7.0,-4.606200218200684,55.424400329589844,"Beau Vallon Bay, Mahe Island, Republic of the Seychelles",https://www.ncdc.noaa.gov/paleo/study/1857,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Porites lutea,permil,CE
coral,temperature+moisture,temperature and salinity,CO98BOFP,iso2k_Ocean2kHR_132,-5.0,-17.5,-149.8332977294922,"Moorea, French Polynesia",https://www.ncdc.noaa.gov/paleo/study/1876,Iso2k v1.0.1,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,lutea,permil,CE
coral,temperature+moisture,temperature and salinity,CO98CHPI,iso2k_CO98CHPI01A,-1.0,22.600000381469727,70.0,Pirotan Island,https://www.ncdc.noaa.gov/paleo/study/1901,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO98EVXM,iso2k_Ocean2kHR_135,9.0,1.6792000532150269,-157.24729919433594,Kiritimati,https://www.ncdc.noaa.gov/paleo/study/1847,Iso2k v1.0.1,; climateInterpretation_seasonality changed  was originally monthly; archiveType changed  was originally Coral (CO),d18O,"P. australiensis, possibly P. lobata",permil,CE
coral,temperature+moisture,temperature and salinity,CO98QUNC,iso2k_CO98QUNC01A,-3.0,-22.479999542236328,166.4499969482422,"Amedee Island, New Caledonia",https://www.ncdc.noaa.gov/paleo/study/1843,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,moisture,d18O_seawater,CO98SWPR,iso2k_CO98SWPR01A,-5.0,1.666700005531311,7.5833001136779785,"Principe, Gulf of Guinea",https://www.ncdc.noaa.gov/paleo/study/1913,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature+moisture,temperature and salinity,CO99DRGB,iso2k_CO99DRGB01A,-10.0,-22.100000381469727,153.0,"Abraham Reef, Great Barrier Reef, Australia",https://www.ncdc.noaa.gov/paleo/study/1911,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
coral,temperature,T_water,CO99GUMI,iso2k_CO99GUMI01B,-14.0,-0.5329999923706055,166.9282989501953,Nauru,https://www.ncdc.noaa.gov/paleo/study/1842,Iso2k v1.0.1,; archiveType changed - was originally Coral (CO),d18O,NULL,permil,CE
