archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,duplicateDetails,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
tree,moisture,N/A,northamerica_usa_az540,FE23_northamerica_usa_az540,N/A,1828.0,32.0,-109.33333587646484,RhyoliteCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az540.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az541,FE23_northamerica_usa_az541,N/A,2316.0,33.41666793823242,-109.36666870117188,RosePeakRecollection,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az541.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az542,FE23_northamerica_usa_az542,N/A,2072.0,34.25,-109.93333435058594,Sit.GravelPit,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az542.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az543,FE23_northamerica_usa_az543,N/A,2194.0,35.5,-111.83333587646484,SlateMountainRecollection,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az543.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az544,FE23_northamerica_usa_az544,N/A,2407.0,31.71666717529297,-110.83333587646484,SantaRita,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az544.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az545,FE23_northamerica_usa_az545,N/A,2362.0,32.20000076293945,-110.55000305175781,TucsonSide,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az545.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az546,FE23_northamerica_usa_az546,N/A,2362.0,32.20000076293945,-110.55000305175781,TucsonSide,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az546.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PISF,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az547,FE23_northamerica_usa_az547,N/A,2057.0,35.16666793823242,-111.51667022705078,WalnutCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az547.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az548,FE23_northamerica_usa_az548,N/A,2057.0,35.16666793823242,-111.51667022705078,WalnutCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az548.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az549,FE23_northamerica_usa_az549,N/A,2950.0,32.70000076293945,-109.93333435058594,Peter'sFlatPinalenoMountains,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az549.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Grissino-Mayer,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az550,FE23_northamerica_usa_az550,N/A,2896.0,32.70000076293945,-109.91666412353516,FortGrantOverlookPinalenoMountains,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az550.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Grissino-Mayer,TRW,PISF,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az552,FE23_northamerica_usa_az552,N/A,2790.0,31.850000381469727,-109.30000305175781,FlyPeakChiricahuaMountains,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az552.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Briffa,TRW,PCEN,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az554,FE23_northamerica_usa_az554,N/A,2940.0,33.96666717529297,-109.55000305175781,BaldyPeak,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az554.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Briffa,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az555,FE23_northamerica_usa_az555,N/A,2700.0,32.45000076293945,-110.78333282470703,Mt.Lemon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az555.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Briffa,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az556,FE23_northamerica_usa_az556,N/A,1750.0,31.450000762939453,-110.3499984741211,ScheeliteCanyonHuachucaMountains,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az556.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Adams,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az557,FE23_northamerica_usa_az557,N/A,2550.0,32.45000076293945,-110.78333282470703,ReefofRocks,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az557.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Wright,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az558,FE23_northamerica_usa_az558,N/A,3025.0,32.70000076293945,-109.91666412353516,WebbPeakPinalenos,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az558.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Falk,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az559,FE23_northamerica_usa_az559,N/A,3020.0,32.71666717529297,-109.91666412353516,WebbPeakLTRR2001,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az559.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Adams,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az560,FE23_northamerica_usa_az560,N/A,2800.0,36.13333511352539,-111.88333129882812,"BasinArea,NorthRim,GrandCanyonNP",https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az560.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Wolf,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_az563,FE23_northamerica_usa_az563,N/A,1800.0,36.849998474121094,-112.01667022705078,PariaPlateau2,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az563.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Grow,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca051,FE23_northamerica_usa_ca051,N/A,3048.0,34.11666488647461,-116.81666564941406,SanGorgonio,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca051.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Tosh,TRW,PIFL,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca064,FE23_northamerica_usa_ca064,N/A,1859.0,39.56666564941406,-120.25,LemonCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca064.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,PIJE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca065,FE23_northamerica_usa_ca065,N/A,1531.0,41.61666488647461,-120.69999694824219,DaltonReservoir,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca065.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca073,FE23_northamerica_usa_ca073,N/A,1524.0,41.766666412353516,-120.75,HagerBasinReservoir,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca073.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,JUOC,standardized_anomalies,CE
tree,temperature+moisture,N/A,northamerica_usa_ca076,FE23_northamerica_usa_ca076,N/A,2084.0,37.75,-119.75,Devil'sDanceFloor,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca076.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,PIJE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca087,FE23_northamerica_usa_ca087,N/A,2731.0,37.28333282470703,-119.08333587646484,KaiserPass,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca087.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,JUOC,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca089,FE23_northamerica_usa_ca089,N/A,2011.0,35.43333435058594,-118.28333282470703,SorrelPeak,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca089.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,PIJE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca091,FE23_northamerica_usa_ca091,N/A,2073.0,38.75,-119.66666412353516,BryantCreek,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca091.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Stockton,TRW,PIMO,standardized_anomalies,CE
tree,temperature+moisture,N/A,northamerica_usa_ca092,FE23_northamerica_usa_ca092,N/A,2280.0,36.71666717529297,-118.88333129882812,BuenaVista,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca092.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,PIJE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca505,FE23_northamerica_usa_ca505,N/A,2591.0,37.95000076293945,-119.1500015258789,LogCabinMineRoadTiogaPass,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca505.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Ferguson,TRW,PIJE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca508,FE23_northamerica_usa_ca508,N/A,3113.0,37.41666793823242,-118.16666412353516,WhiteMountainsB,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca508.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schulman,TRW,PILO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca511,FE23_northamerica_usa_ca511,N/A,1436.0,33.68333435058594,-116.69999694824219,SouthernCalifornia(Network41),https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca511.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Ferguson,TRW,PSMA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca513,FE23_northamerica_usa_ca513,N/A,2195.0,35.53333282470703,-115.58333587646484,ClarkMountain,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca513.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Ferguson,TRW,ABCO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca514,FE23_northamerica_usa_ca514,N/A,2024.0,36.03333282470703,-118.18333435058594,KennedyMeadows,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca514.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,PIJE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca517,FE23_northamerica_usa_ca517,N/A,1586.0,41.71666717529297,-120.75,TimberedMountain,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca517.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,JUOC,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca520,FE23_northamerica_usa_ca520,N/A,1811.0,41.150001525878906,-120.56666564941406,LikelyMountain,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca520.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,PIJE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca526,FE23_northamerica_usa_ca526,N/A,2195.0,41.18333435058594,-120.11666870117188,BlackCone,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca526.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graumlich,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca527,FE23_northamerica_usa_ca527,N/A,1768.0,40.21666717529297,-120.91666412353516,GreenvilleSaddle,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca527.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graumlich,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca528,FE23_northamerica_usa_ca528,N/A,3291.0,36.766666412353516,-118.36666870117188,FlowerLake,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca528.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIBA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca531,FE23_northamerica_usa_ca531,N/A,2865.0,36.766666412353516,-118.3499984741211,OnionValley,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca531.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIBA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca532,FE23_northamerica_usa_ca532,N/A,3017.0,36.45000076293945,-118.61666870117188,TimberGapLower,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca532.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIBA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca533,FE23_northamerica_usa_ca533,N/A,3400.0,37.5,-118.21666717529297,CampitoMountain,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca533.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PILO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca534,FE23_northamerica_usa_ca534,N/A,3475.0,37.36666488647461,-118.21666717529297,SheepMountainCalifornia,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca534.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PILO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca537,FE23_northamerica_usa_ca537,N/A,1400.0,34.266666412353516,-117.33333587646484,SanBernardinoMountainsB,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca537.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Peterson,TRW,PSMA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca540,FE23_northamerica_usa_ca540,N/A,1550.0,34.016666412353516,-116.9000015258789,SanBernardinoMountainsE,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca540.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Peterson,TRW,PSMA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca541,FE23_northamerica_usa_ca541,N/A,1500.0,34.04999923706055,-116.96666717529297,SanBernardinoMountainsF,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca541.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Peterson,TRW,PSMA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca542,FE23_northamerica_usa_ca542,N/A,1400.0,34.099998474121094,-117.01667022705078,SanBernardinoMountainsG,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca542.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Peterson,TRW,PSMA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca543,FE23_northamerica_usa_ca543,N/A,1600.0,34.11666488647461,-116.98332977294922,SanBernardinoMountainsH,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca543.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Peterson,TRW,PSMA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca551,FE23_northamerica_usa_ca551,N/A,1700.0,34.21666717529297,-117.26667022705078,SanBernardinoMountainsP,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca551.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Peterson,TRW,PSMA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca554,FE23_northamerica_usa_ca554,N/A,1600.0,33.96666717529297,-116.75,SanBernardinoMountainsS,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca554.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Peterson,TRW,PSMA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca556,FE23_northamerica_usa_ca556,N/A,2850.0,37.16666793823242,-118.46666717529297,LoneLake,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca556.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Briffa,TRW,PICO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca560,FE23_northamerica_usa_ca560,N/A,3000.0,37.79999923706055,-119.25,YosemiteParkEEingang,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca560.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Briffa,TRW,PICO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca562,FE23_northamerica_usa_ca562,N/A,2394.0,36.61666488647461,-118.80000305175781,LittleBaldySequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca562.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PIJE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca563,FE23_northamerica_usa_ca563,N/A,2394.0,36.61666488647461,-118.80000305175781,LittleBaldySequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca563.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,ABMA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca565,FE23_northamerica_usa_ca565,N/A,1644.0,36.56666564941406,-118.80000305175781,ColonyMillSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca565.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,QUKE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca566,FE23_northamerica_usa_ca566,N/A,1640.0,36.56666564941406,-118.78333282470703,CrystalCaveSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca566.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,CADE,standardized_anomalies,CE
tree,temperature+moisture,N/A,northamerica_usa_ca567,FE23_northamerica_usa_ca567,N/A,2960.0,37.83333206176758,-119.41666412353516,CathedralPeakYosemiteNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca567.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,TSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca568,FE23_northamerica_usa_ca568,N/A,1640.0,36.56666564941406,-118.78333282470703,CrystalCaveSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca568.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca570,FE23_northamerica_usa_ca570,N/A,1644.0,36.56666564941406,-118.80000305175781,ColonyMillSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca570.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,ABCO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca571,FE23_northamerica_usa_ca571,N/A,2013.0,36.56666564941406,-118.75,EmployeesCabinSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca571.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,CADE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca572,FE23_northamerica_usa_ca572,N/A,2498.0,37.81666564941406,-119.55000305175781,PorcupineFlatYosemiteNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca572.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PIJE,standardized_anomalies,CE
tree,temperature+moisture,N/A,northamerica_usa_ca573,FE23_northamerica_usa_ca573,N/A,2180.0,37.766666412353516,-119.76667022705078,GinFlatYosemiteNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca573.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PIJE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca574,FE23_northamerica_usa_ca574,N/A,2180.0,37.766666412353516,-119.76667022705078,GinFlatYosemiteNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca574.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,ABMA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca577,FE23_northamerica_usa_ca577,N/A,1722.0,37.79999923706055,-119.86666870117188,HodgdonYosemiteNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca577.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,QUKE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca578,FE23_northamerica_usa_ca578,N/A,1722.0,37.79999923706055,-119.86666870117188,HodgdonYosemiteNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca578.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca579,FE23_northamerica_usa_ca579,N/A,1722.0,37.79999923706055,-119.86666870117188,HodgdonYosemiteNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca579.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PILA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca580,FE23_northamerica_usa_ca580,N/A,3065.0,37.849998474121094,-119.23332977294922,KunaCrestYosemiteNationalNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca580.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PICO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca581,FE23_northamerica_usa_ca581,N/A,2012.0,36.54999923706055,-118.75,CrescentMeadowSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca581.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PIJE,standardized_anomalies,CE
tree,temperature+moisture,N/A,northamerica_usa_ca583,FE23_northamerica_usa_ca583,N/A,1803.0,37.75,-119.76667022705078,OakFlatRoadYosemiteNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca583.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PIPO,standardized_anomalies,CE
tree,temperature+moisture,N/A,northamerica_usa_ca584,FE23_northamerica_usa_ca584,N/A,2010.0,36.56666564941406,-118.75,PimpleRockPeakSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca584.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PIJE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca585,FE23_northamerica_usa_ca585,N/A,1570.0,36.54999923706055,-118.81666564941406,PanoramaPointSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca585.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca587,FE23_northamerica_usa_ca587,N/A,2118.0,36.56666564941406,-118.75,PillarsSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca587.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,ABCO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca588,FE23_northamerica_usa_ca588,N/A,1772.0,36.54999923706055,-118.81666564941406,RangerStationPeakSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca588.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PIPO,standardized_anomalies,CE
tree,temperature+moisture,N/A,northamerica_usa_ca590,FE23_northamerica_usa_ca590,N/A,2075.0,37.78333282470703,-119.73332977294922,SouthForkTuolumneCreekYosemiteNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca590.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,ABCO,standardized_anomalies,CE
tree,temperature+moisture,N/A,northamerica_usa_ca591,FE23_northamerica_usa_ca591,N/A,1942.0,37.766666412353516,-119.80000305175781,TuolumneGroveYosemiteNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca591.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PILA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca593,FE23_northamerica_usa_ca593,N/A,2370.0,37.83333206176758,-119.58333587646484,UpperYosemiteCreekYosemiteNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca593.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,ABCO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca595,FE23_northamerica_usa_ca595,N/A,2475.0,36.599998474121094,-118.69999694824219,WolvertonSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca595.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,ABMA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca596,FE23_northamerica_usa_ca596,N/A,2475.0,36.599998474121094,-118.69999694824219,WolvertonSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca596.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,PILA,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ca597,FE23_northamerica_usa_ca597,N/A,2475.0,36.599998474121094,-118.69999694824219,WolvertonSequoiaNationalPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca597.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: King,TRW,ABCO,standardized_anomalies,CE
