# Decisions for duplicate candidate pairs. 
# Modified by Michael Neil Evans (MNE)
# E-Mail: mnevans@umd.edu
# Modified on: 2024-11-26 15:22:54.622622 (UTC)
index 1,index 2,figure path,datasetId 1,datasetId 2,originalDatabase 1,originalDatabase 2,geo_siteName 1,geo_siteName 2,geo_meanLat 1,geo_meanLat 2,geo_meanLon 1,geo_meanLon 2,geo_meanElevation 1,geo_meanElevation 2,archiveType 1,archiveType 2,paleoData_proxy 1,paleoData_proxy 2,originalDataURL 1,originalDataURL 2,year 1,year 2,Decision 1,Decision 2,Decision type,Decision comment
138,139,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/010_ch2k_DU94URV02298_138_ch2k_DU94URV02300_139__138_139.jpg,ch2k_DU94URV02298_138,ch2k_DU94URV02300_139,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Urvina Bay, Isabela Island, Ecuador","Urvina Bay, Isabela Island, Ecuador",-0.4083999991416931,-0.4083999991416931,-91.23400115966797,-91.23400115966797,-1.5,-1.5,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1850,https://www.ncdc.noaa.gov/paleo/study/1850,1962.0-1981.0,1962.0-1981.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
151,152,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/011_ch2k_ZI15IMP01328_151_ch2k_ZI15IMP01330_152__151_152.jpg,ch2k_ZI15IMP01328_151,ch2k_ZI15IMP01330_152,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Rowley Shoals, Australia","Rowley Shoals, Australia",-17.53689956665039,-17.53689956665039,118.9739990234375,118.9739990234375,-14.0,-14.0,coral,coral,Sr/Ca,Sr/Ca,https://www.ncdc.noaa.gov/paleo/study/19239,https://www.ncdc.noaa.gov/paleo/study/19239,1806.0-2009.0,1806.0-2009.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
155,156,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/012_ch2k_RO19YUC01338_155_ch2k_RO19YUC01340_156__155_156.jpg,ch2k_RO19YUC01338_155,ch2k_RO19YUC01340_156,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Puerto Morelos, Mexico","Puerto Morelos, Mexico",20.83209991455078,20.83209991455078,-86.87889862060547,-86.87889862060547,-4.0,-4.0,coral,coral,Sr/Ca,Sr/Ca,https://www.ncdc.noaa.gov/paleo/study/27450,https://www.ncdc.noaa.gov/paleo/study/27450,1979.5-2005.5,1979.5-2005.5,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
194,197,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/013_ch2k_DE13HAI01424_194_ch2k_DE13HAI01432_197__194_197.jpg,ch2k_DE13HAI01424_194,ch2k_DE13HAI01432_197,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Longwan, Qionghai, China","Longwan, Qionghai, China",19.290000915527344,19.290000915527344,110.65599822998047,110.65599822998047,-4.0,-4.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/34412,https://www.ncdc.noaa.gov/paleo/study/34412,1853.0-2011.0,1853.0-2011.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
195,196,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/014_ch2k_DE13HAI01426_195_ch2k_DE13HAI01430_196__195_196.jpg,ch2k_DE13HAI01426_195,ch2k_DE13HAI01430_196,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Longwan, Qionghai, China","Longwan, Qionghai, China",19.290000915527344,19.290000915527344,110.65599822998047,110.65599822998047,-4.0,-4.0,coral,coral,Sr/Ca,Sr/Ca,https://www.ncdc.noaa.gov/paleo/study/34412,https://www.ncdc.noaa.gov/paleo/study/34412,1853.0-2011.0,1853.0-2011.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
199,200,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/015_ch2k_ZI15CLE01438_199_ch2k_ZI15CLE01440_200__199_200.jpg,ch2k_ZI15CLE01438_199,ch2k_ZI15CLE01440_200,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Rowley Shoals, Australia","Rowley Shoals, Australia",-17.260000228881836,-17.260000228881836,119.26000213623047,119.26000213623047,-10.0,-10.0,coral,coral,Sr/Ca,Sr/Ca,https://www.ncdc.noaa.gov/paleo/study/19239,https://www.ncdc.noaa.gov/paleo/study/19239,1955.0-2009.0,1955.0-2009.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
212,213,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/016_ch2k_DU94URV01468_212_ch2k_DU94URV01470_213__212_213.jpg,ch2k_DU94URV01468_212,ch2k_DU94URV01470_213,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Urvina Bay, Isabela Island, Ecuador","Urvina Bay, Isabela Island, Ecuador",-0.4083999991416931,-0.4083999991416931,-91.23400115966797,-91.23400115966797,-4.0,-4.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1850,https://www.ncdc.noaa.gov/paleo/study/1850,1607.0-1953.0,1607.0-1953.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
217,218,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/017_ch2k_ZI14TUR01480_217_ch2k_ZI14TUR01482_218__217_218.jpg,ch2k_ZI14TUR01480_217,ch2k_ZI14TUR01482_218,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Tulear Reef, Madagascar","Tulear Reef, Madagascar",-23.357200622558594,-23.357200622558594,43.61949920654297,43.61949920654297,-0.6,-0.6,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/16438,https://www.ncdc.noaa.gov/paleo/study/16438,1905.0-1994.0,1905.0-1994.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
221,222,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/018_ch2k_ZI15BUN01488_221_ch2k_ZI15BUN01490_222__221_222.jpg,ch2k_ZI15BUN01488_221,ch2k_ZI15BUN01490_222,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Ningaloo Reef, Australia","Ningaloo Reef, Australia",-21.836000442504883,-21.836000442504883,114.1780014038086,114.1780014038086,-2.0,-2.0,coral,coral,Sr/Ca,Sr/Ca,https://www.ncdc.noaa.gov/paleo/study/19239,https://www.ncdc.noaa.gov/paleo/study/19239,1961.0-2008.0,1961.0-2008.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
227,230,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/019_ch2k_WU13TON01502_227_ch2k_WU13TON01508_230__227_230.jpg,ch2k_WU13TON01502_227,ch2k_WU13TON01508_230,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Ha'afera, Tonga","Ha'afera, Tonga",-19.933300018310547,-19.933300018310547,-174.71670532226562,-174.71670532226562,-1.0,-1.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/15238,https://www.ncdc.noaa.gov/paleo/study/15238,1792.5-2004.5,1792.5-2004.5,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
228,229,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/020_ch2k_WU13TON01504_228_ch2k_WU13TON01506_229__228_229.jpg,ch2k_WU13TON01504_228,ch2k_WU13TON01506_229,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Ha'afera, Tonga","Ha'afera, Tonga",-19.933300018310547,-19.933300018310547,-174.71670532226562,-174.71670532226562,-1.0,-1.0,coral,coral,Sr/Ca,Sr/Ca,https://www.ncdc.noaa.gov/paleo/study/15238,https://www.ncdc.noaa.gov/paleo/study/15238,1791.5-2003.5,1791.5-2003.5,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
231,234,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/021_ch2k_KI14PAR01510_231_ch2k_KI14PAR01518_234__231_234.jpg,ch2k_KI14PAR01510_231,ch2k_KI14PAR01518_234,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"La Parguera, Puerto Rico","La Parguera, Puerto Rico",18.0,18.0,-67.0,-67.0,-7.0,-7.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/34953,https://www.ncdc.noaa.gov/paleo/study/34953,1469.0-1669.0,1469.0-1669.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
232,233,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/022_ch2k_KI14PAR01512_232_ch2k_KI14PAR01516_233__232_233.jpg,ch2k_KI14PAR01512_232,ch2k_KI14PAR01516_233,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"La Parguera, Puerto Rico","La Parguera, Puerto Rico",18.0,18.0,-67.0,-67.0,-7.0,-7.0,coral,coral,Sr/Ca,Sr/Ca,https://www.ncdc.noaa.gov/paleo/study/34953,https://www.ncdc.noaa.gov/paleo/study/34953,1469.0-1669.0,1469.0-1669.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
235,236,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/023_ch2k_ZI14IFR02522_235_ch2k_ZI14IFR02524_236__235_236.jpg,ch2k_ZI14IFR02522_235,ch2k_ZI14IFR02524_236,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Ifaty Reef, Madagascar","Ifaty Reef, Madagascar",-23.15730094909668,-23.15730094909668,43.588199615478516,43.588199615478516,-1.8,-1.8,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/16438,https://www.ncdc.noaa.gov/paleo/study/16438,1882.0-1994.0,1882.0-1994.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
238,241,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/024_ch2k_KI08PAR01528_238_ch2k_KI08PAR01534_241__238_241.jpg,ch2k_KI08PAR01528_238,ch2k_KI08PAR01534_241,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"La Parguera, Puerto Rico","La Parguera, Puerto Rico",17.93000030517578,17.93000030517578,-67.0,-67.0,-5.0,-5.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/6117,https://www.ncdc.noaa.gov/paleo/study/6117,1751.0-2004.0,1751.0-2004.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
239,240,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/ch2k/dup_detection/025_ch2k_KI08PAR01530_239_ch2k_KI08PAR01532_240__239_240.jpg,ch2k_KI08PAR01530_239,ch2k_KI08PAR01532_240,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"La Parguera, Puerto Rico","La Parguera, Puerto Rico",17.93000030517578,17.93000030517578,-67.0,-67.0,-5.0,-5.0,coral,coral,Sr/Ca,Sr/Ca,https://www.ncdc.noaa.gov/paleo/study/6117,https://www.ncdc.noaa.gov/paleo/study/6117,1751.0-2004.0,1751.0-2004.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
