# Decisions for duplicate candidate pairs. 
# Operated by Lucie Luecke (LL)
# E-Mail: ljluec1@st-andrews.ac.uk
# Created on: 2025-11-11 15:00:09.281159 (UTC)
index 1,index 2,figure path,datasetId 1,datasetId 2,originalDatabase 1,originalDatabase 2,geo_siteName 1,geo_siteName 2,geo_meanLat 1,geo_meanLat 2,geo_meanLon 1,geo_meanLon 2,geo_meanElevation 1,geo_meanElevation 2,archiveType 1,archiveType 2,paleoData_proxy 1,paleoData_proxy 2,originalDataURL 1,originalDataURL 2,year 1,year 2,Decision 1,Decision 2,Decision type,Decision comment
24,38,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/010_dod2k_composite_z_pages2k_3550_FE23_asia_russ137w_pages2k_468__24_38.jpg,dod2k_composite_z_pages2k_3550_FE23_asia_russ137w,pages2k_468,dod2k_composite_z,PAGES 2k v2.2.0,"COMPOSITE: Altai Mt., Ust Ulagan Lake + UstUlaganLake(Altai)","Altai Mt., Ust Ulagan Lake",50.481666564941406,50.47999954223633,87.6500015258789,87.6500015258789,2150.0,2150.0,Wood,Wood,ring width,ring width,"pages2k_3550: https://www.ncdc.noaa.gov/paleo/study/4710, FE23_asia_russ137w: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ137w-noaa.rwl",https://www.ncdc.noaa.gov/paleo/study/4710,1581.0-1994.0,1581.0-1994.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #1.
34,36,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/011_dod2k_composite_z_ch2k_KU99HOU01_40_iso2k_788_dod2k_composite_z_iso2k_786_iso2k_788__34_36.jpg,dod2k_composite_z_ch2k_KU99HOU01_40_iso2k_788,dod2k_composite_z_iso2k_786_iso2k_788,dod2k_composite_z,dod2k_composite_z,"COMPOSITE: Houtman Abrolhos Islands, Australia + Houtman Abrolhos Islands",Houtman Abrolhos Islands,-28.461999893188477,-28.461999893188477,113.76799774169922,113.76799774169922,-5.0,-5.0,Coral,Coral,d18O,d18O,"ch2k_KU99HOU01_40: https://www.ncdc.noaa.gov/paleo/study/1856, iso2k_788: https://www.ncdc.noaa.gov/paleo/study/1856","iso2k_786: https://www.ncdc.noaa.gov/paleo/study/1856, iso2k_788: https://www.ncdc.noaa.gov/paleo/study/1856",1794.7-1994.4,1794.7-1994.4,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #1.
34,47,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/012_dod2k_composite_z_ch2k_KU99HOU01_40_iso2k_788_iso2k_786__34_47.jpg,dod2k_composite_z_ch2k_KU99HOU01_40_iso2k_788,iso2k_786,dod2k_composite_z,Iso2k v1.1.2,"COMPOSITE: Houtman Abrolhos Islands, Australia + Houtman Abrolhos Islands",Houtman Abrolhos Islands,-28.461999893188477,-28.461700439453125,113.76799774169922,113.76830291748047,-5.0,-5.0,Coral,Coral,d18O,d18O,"ch2k_KU99HOU01_40: https://www.ncdc.noaa.gov/paleo/study/1856, iso2k_788: https://www.ncdc.noaa.gov/paleo/study/1856",https://www.ncdc.noaa.gov/paleo/study/1856,1794.7-1994.4,1794.7-1994.4,KEEP,REMOVE,MANUAL,1
35,37,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/013_dod2k_composite_z_ch2k_KU00NIN01_150_iso2k_1556_dod2k_composite_z_iso2k_1554_iso2k_1556__35_37.jpg,dod2k_composite_z_ch2k_KU00NIN01_150_iso2k_1556,dod2k_composite_z_iso2k_1554_iso2k_1556,dod2k_composite_z,dod2k_composite_z,"COMPOSITE: Ningaloo Reef, Australia + Ningaloo Reef, West Australia","Ningaloo Reef, West Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,"ch2k_KU00NIN01_150: https://www.ncdc.noaa.gov/paleo/study/1867, iso2k_1556: https://www.ncdc.noaa.gov/paleo/study/1867","iso2k_1554: https://www.ncdc.noaa.gov/paleo/study/1867, iso2k_1556: https://www.ncdc.noaa.gov/paleo/study/1867",1878.7-1995.2,1878.7-1995.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #1.
35,43,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/014_dod2k_composite_z_ch2k_KU00NIN01_150_iso2k_1556_ch2k_KU00NIN01_150__35_43.jpg,dod2k_composite_z_ch2k_KU00NIN01_150_iso2k_1556,ch2k_KU00NIN01_150,dod2k_composite_z,CoralHydro2k v1.0.1,"COMPOSITE: Ningaloo Reef, Australia + Ningaloo Reef, West Australia","Ningaloo Reef, Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,"ch2k_KU00NIN01_150: https://www.ncdc.noaa.gov/paleo/study/1867, iso2k_1556: https://www.ncdc.noaa.gov/paleo/study/1867",https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,KEEP,REMOVE,MANUAL,1
35,44,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/015_dod2k_composite_z_ch2k_KU00NIN01_150_iso2k_1556_iso2k_1554__35_44.jpg,dod2k_composite_z_ch2k_KU00NIN01_150_iso2k_1556,iso2k_1554,dod2k_composite_z,Iso2k v1.1.2,"COMPOSITE: Ningaloo Reef, Australia + Ningaloo Reef, West Australia","Ningaloo Reef, West Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,"ch2k_KU00NIN01_150: https://www.ncdc.noaa.gov/paleo/study/1867, iso2k_1556: https://www.ncdc.noaa.gov/paleo/study/1867",https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,KEEP,REMOVE,MANUAL,1
35,45,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/016_dod2k_composite_z_ch2k_KU00NIN01_150_iso2k_1556_ch2k_KU00NIN01_150__35_45.jpg,dod2k_composite_z_ch2k_KU00NIN01_150_iso2k_1556,ch2k_KU00NIN01_150,dod2k_composite_z,CoralHydro2k v1.0.1,"COMPOSITE: Ningaloo Reef, Australia + Ningaloo Reef, West Australia","Ningaloo Reef, Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,"ch2k_KU00NIN01_150: https://www.ncdc.noaa.gov/paleo/study/1867, iso2k_1556: https://www.ncdc.noaa.gov/paleo/study/1867",https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,COMPOSITE,COMPOSITE,MANUAL,
35,46,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/017_dod2k_composite_z_ch2k_KU00NIN01_150_iso2k_1556_iso2k_1554__35_46.jpg,dod2k_composite_z_ch2k_KU00NIN01_150_iso2k_1556,iso2k_1554,dod2k_composite_z,Iso2k v1.1.2,"COMPOSITE: Ningaloo Reef, Australia + Ningaloo Reef, West Australia","Ningaloo Reef, West Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,"ch2k_KU00NIN01_150: https://www.ncdc.noaa.gov/paleo/study/1867, iso2k_1556: https://www.ncdc.noaa.gov/paleo/study/1867",https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,COMPOSITE,COMPOSITE,MANUAL,
36,47,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/018_dod2k_composite_z_iso2k_786_iso2k_788_iso2k_786__36_47.jpg,dod2k_composite_z_iso2k_786_iso2k_788,iso2k_786,dod2k_composite_z,Iso2k v1.1.2,Houtman Abrolhos Islands,Houtman Abrolhos Islands,-28.461999893188477,-28.461700439453125,113.76799774169922,113.76830291748047,-5.0,-5.0,Coral,Coral,d18O,d18O,"iso2k_786: https://www.ncdc.noaa.gov/paleo/study/1856, iso2k_788: https://www.ncdc.noaa.gov/paleo/study/1856",https://www.ncdc.noaa.gov/paleo/study/1856,1794.7-1994.4,1794.7-1994.4,KEEP,REMOVE,MANUAL,
37,43,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/019_dod2k_composite_z_iso2k_1554_iso2k_1556_ch2k_KU00NIN01_150__37_43.jpg,dod2k_composite_z_iso2k_1554_iso2k_1556,ch2k_KU00NIN01_150,dod2k_composite_z,CoralHydro2k v1.0.1,"Ningaloo Reef, West Australia","Ningaloo Reef, Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,"iso2k_1554: https://www.ncdc.noaa.gov/paleo/study/1867, iso2k_1556: https://www.ncdc.noaa.gov/paleo/study/1867",https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,KEEP,KEEP,MANUAL,
37,44,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/020_dod2k_composite_z_iso2k_1554_iso2k_1556_iso2k_1554__37_44.jpg,dod2k_composite_z_iso2k_1554_iso2k_1556,iso2k_1554,dod2k_composite_z,Iso2k v1.1.2,"Ningaloo Reef, West Australia","Ningaloo Reef, West Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,"iso2k_1554: https://www.ncdc.noaa.gov/paleo/study/1867, iso2k_1556: https://www.ncdc.noaa.gov/paleo/study/1867",https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,REMOVE,REMOVE,MANUAL,
37,45,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/021_dod2k_composite_z_iso2k_1554_iso2k_1556_ch2k_KU00NIN01_150__37_45.jpg,dod2k_composite_z_iso2k_1554_iso2k_1556,ch2k_KU00NIN01_150,dod2k_composite_z,CoralHydro2k v1.0.1,"Ningaloo Reef, West Australia","Ningaloo Reef, Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,"iso2k_1554: https://www.ncdc.noaa.gov/paleo/study/1867, iso2k_1556: https://www.ncdc.noaa.gov/paleo/study/1867",https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,KEEP,REMOVE,MANUAL,
37,46,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/022_dod2k_composite_z_iso2k_1554_iso2k_1556_iso2k_1554__37_46.jpg,dod2k_composite_z_iso2k_1554_iso2k_1556,iso2k_1554,dod2k_composite_z,Iso2k v1.1.2,"Ningaloo Reef, West Australia","Ningaloo Reef, West Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,"iso2k_1554: https://www.ncdc.noaa.gov/paleo/study/1867, iso2k_1556: https://www.ncdc.noaa.gov/paleo/study/1867",https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,KEEP,REMOVE,MANUAL,
39,40,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/023_pages2k_1089_pages2k_1089__39_40.jpg,pages2k_1089,pages2k_1089,PAGES 2k v2.2.0,PAGES 2k v2.2.0,Yellow Mountain Ridge,Yellow Mountain Ridge,45.29999923706055,45.29999923706055,-111.30000305175781,-111.30000305175781,2500.0,2500.0,Wood,Wood,ring width,ring width,https://www.ncdc.noaa.gov/paleo/study/3739,https://www.ncdc.noaa.gov/paleo/study/3739,470.0-1998.0,470.0-1998.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
43,44,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/024_ch2k_KU00NIN01_150_iso2k_1554__43_44.jpg,ch2k_KU00NIN01_150,iso2k_1554,CoralHydro2k v1.0.1,Iso2k v1.1.2,"Ningaloo Reef, Australia","Ningaloo Reef, West Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1867,https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #2.
43,45,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/025_ch2k_KU00NIN01_150_ch2k_KU00NIN01_150__43_45.jpg,ch2k_KU00NIN01_150,ch2k_KU00NIN01_150,CoralHydro2k v1.0.1,CoralHydro2k v1.0.1,"Ningaloo Reef, Australia","Ningaloo Reef, Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1867,https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
43,46,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/026_ch2k_KU00NIN01_150_iso2k_1554__43_46.jpg,ch2k_KU00NIN01_150,iso2k_1554,CoralHydro2k v1.0.1,Iso2k v1.1.2,"Ningaloo Reef, Australia","Ningaloo Reef, West Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1867,https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #2.
44,45,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/027_iso2k_1554_ch2k_KU00NIN01_150__44_45.jpg,iso2k_1554,ch2k_KU00NIN01_150,Iso2k v1.1.2,CoralHydro2k v1.0.1,"Ningaloo Reef, West Australia","Ningaloo Reef, Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1867,https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #1.
44,46,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/028_iso2k_1554_iso2k_1554__44_46.jpg,iso2k_1554,iso2k_1554,Iso2k v1.1.2,Iso2k v1.1.2,"Ningaloo Reef, West Australia","Ningaloo Reef, West Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1867,https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
45,46,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/tmp/dup_detection/029_ch2k_KU00NIN01_150_iso2k_1554__45_46.jpg,ch2k_KU00NIN01_150,iso2k_1554,CoralHydro2k v1.0.1,Iso2k v1.1.2,"Ningaloo Reef, Australia","Ningaloo Reef, West Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1867,https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #2.
