"sample_id","P_Ca_measurement","P_Ca_precision"
352472,0.220294666308293,NA
352473,0.240713948798901,NA
352474,0.166222189630433,NA
352475,0.19740630511256,NA
352476,0.128417765587725,NA
357357,0.350983557142857,NA
357358,0.308690176923076,NA
357359,0.252512007692307,NA
357360,0.323535107407407,NA
357361,0.350152353846153,NA
357362,0.33305618076923,NA
357363,0.309156487499999,NA
357364,0.266237145,NA
357365,0.293971503846153,NA
357366,0.370769542307692,NA
357367,0.422087292307692,NA
357368,0.387547942307692,NA
357369,0.361236996153846,NA
357370,0.637491584615384,NA
357371,0.593413723076923,NA
357372,0.465078196153846,NA
357373,0.473973411538461,NA
357374,0.337150396153846,NA
357375,0.332828184615384,NA
357376,0.245393819230769,NA
357377,0.30325447037037,NA
357378,0.269563788461538,NA
357379,0.285293434615384,NA
357380,0.452187784615384,NA
357381,0.663817165384615,NA
357382,0.308918169230769,NA
357383,0.269820757692307,NA
357384,0.242569115384615,NA
357385,0.271313184615384,NA
357386,0.305492042307692,NA
357387,0.320922346153846,NA
357388,0.3586201,NA
357389,0.223172819230769,NA
357390,0.280875911538461,NA
357391,0.243404296153846,NA
357392,0.234378407692307,NA
357393,0.196515611538461,NA
357394,0.254974765384615,NA
357395,0.322837455555555,NA
357396,0.314388792307692,NA
357397,0.236254926923076,NA
357398,0.314901503846153,NA
357399,0.371598699999999,NA
357400,0.517451515384615,NA
357401,0.242724423076923,NA
357402,0.391105457692307,NA
357403,0.246731769230769,NA
357404,0.25793963076923,NA
357405,0.188058007692307,NA
357406,0.262056696153846,NA
357407,0.323977534615384,NA
357408,0.352837192307692,NA
357409,0.311939138461538,NA
357410,0.246431253846153,NA
357411,0.271944392307692,NA
357412,0.283109314814814,NA
357413,0.303558607692307,NA
357414,0.215950376923076,NA
357415,0.183362714615384,NA
357416,0.305981038461538,NA
357417,0.62476663076923,NA
357418,0.396579173076923,NA
357419,0.288820438461538,NA
357420,0.335648138461538,NA
357421,0.334783092307692,NA
357422,0.258312349999999,NA
357423,0.3091485,NA
357424,0.265704107692307,NA
357425,0.216387199615384,NA
357426,0.216517796153846,NA
357427,0.197553934615384,NA
357428,0.250400196153846,NA
357429,0.220212677777777,NA
357430,0.229933311538461,NA
357431,0.185504834615384,NA
357432,0.259543819230769,NA
357433,0.27223593076923,NA
357434,0.321845996153846,NA
357435,0.197406746153846,NA
357436,0.271291342307692,NA
357437,0.282941796153846,NA
357438,0.256937234615384,NA
357439,0.242362742307692,NA
357440,0.225232249999999,NA
357441,0.244358434615384,NA
357442,0.254819888461538,NA
357443,0.296046896153846,NA
357444,0.290925042307692,NA
357445,0.237873365384615,NA
357446,0.30147553076923,NA
357447,0.282265259259259,NA
357448,0.225327426923076,NA
357449,0.285291569230769,NA
357450,0.240880223076923,NA
357451,0.253736711538461,NA
357452,0.319712038461538,NA
357453,0.372193219230769,NA
357454,0.353984773076923,NA
357455,0.28918228076923,NA
357456,0.315689284615384,NA
357457,0.239111875,NA
357458,0.35963165625,NA
357459,0.290766341269841,NA
357460,0.2317649325,NA
357461,0.4814769125,NA
357462,0.4241343671875,NA
357463,0.17687097921875,NA
357464,0.177456856031746,NA
357465,0.1442601384375,NA
357466,0.199768639062499,NA
357467,0.17805674578125,NA
357468,0.278086187301587,NA
357469,0.281641603125,NA
357470,0.3238470046875,NA
357471,0.298810496875,NA
357472,0.293835440625,NA
357473,0.28726722063492,NA
357474,0.296817959375,NA
357475,0.282608271875,NA
357476,0.277272440625,NA
357477,0.293101771875,NA
357478,0.350971123809523,NA
357479,0.3397253265625,NA
357480,0.310433309375,NA
357481,0.309785293749999,NA
357482,0.28644925079365,NA
357483,0.328568565625,NA
357484,0.366201034375,NA
357485,0.2737041203125,NA
357486,0.2578198046875,NA
357487,0.263792919047619,NA
357488,0.256058773437499,NA
357489,0.3147176578125,NA
357490,0.27307676140625,NA
357491,0.353365777777777,NA
357492,0.4558940546875,NA
357493,0.3751854453125,NA
357494,0.2987810890625,NA
357495,0.266955334374999,NA
357496,0.268645839682539,NA
357497,0.3208115765625,NA
357498,0.2911210296875,NA
357499,0.271140396875,NA
357500,0.275204698437499,NA
357501,0.283402949206349,NA
357502,0.3066264609375,NA
357503,0.271277539375,NA
357504,0.3486968390625,NA
357505,0.268349691428571,NA
357506,0.313000129687499,NA
357507,0.3341130609375,NA
357508,0.2931544875,NA
357509,0.285720246875,NA
357510,0.265303065079365,NA
357511,0.26032355625,NA
357512,0.4352272765625,NA
357513,0.4466077171875,NA
357514,0.310269307812499,NA
357515,0.309890477777777,NA
357516,0.294837334375,NA
357517,0.371122053124999,NA
357518,0.4993640734375,NA
357519,0.905515812698412,NA
357520,0.403168140625,NA
357521,0.4079426109375,NA
357522,0.2918550515625,NA
357523,0.419876365624999,NA
357524,0.372887798412698,NA
357525,0.400741603125,NA
357526,0.4607006453125,NA
357527,0.5353419640625,NA
357528,0.463226904761904,NA
357529,0.22940668015625,NA
357530,0.3035499234375,NA
357531,0.36712774375,NA
357532,0.375450740625,NA
357533,0.389710861904761,NA
357534,0.4081364921875,NA
357535,0.4311046328125,NA
357536,0.4503422390625,NA
357537,0.5966397125,NA
357538,0.339681171428571,NA
357539,0.31000540625,NA
357540,0.336656334375,NA
357541,0.455400210937499,NA
357542,0.291127776349206,NA
357543,0.363911684375,NA
357544,0.45404815,NA
357545,0.5124989828125,NA
357546,0.394893459375,NA
357547,0.363086563492063,NA
357548,0.4037800625,NA
357549,0.4046120875,NA
357550,0.4859756234375,NA
357551,0.315604986984127,NA
357552,0.5392579984375,NA
357553,0.664545531249999,NA
357554,0.383605690625,NA
357555,0.418459849999999,NA
357556,0.291059577777777,NA
357557,0.314513048437499,NA
357558,0.4218268359375,NA
357559,0.441323337499999,NA
357560,0.362267053125,NA
357561,0.259344114285714,NA
357562,0.261420662499999,NA
357563,0.3188126,NA
357564,0.231315905,NA
357565,0.475493619047619,NA
357566,0.805477289062499,NA
357567,0.5107980234375,NA
357568,0.4311261328125,NA
357569,0.565939653125,NA
357570,0.371879509523809,NA
357571,0.282586209375,NA
357572,0.3188385,NA
357573,0.494085340625,NA
357574,0.630577790625,NA
357575,0.579067433333333,NA
357576,0.538834871875,NA
357577,0.516756225,NA
357578,0.339809459375,NA
357579,0.435339053968253,NA
357580,0.48319604375,NA
357581,0.402740568749999,NA
357582,0.302361665625,NA
357583,0.4326379453125,NA
357584,0.3095872,NA
357585,0.2591845,NA
357586,0.29724598125,NA
357587,0.263193146875,NA
357588,0.292945665079365,NA
357589,0.445407518749999,NA
357590,0.5905001421875,NA
357591,0.607195965625,NA
357592,0.578409821875,NA
357593,0.45278252063492,NA
357594,0.442459428125,NA
357595,0.3564769375,NA
357596,0.3233870484375,NA
357597,0.360281809375,NA
357598,0.398122607936507,NA
357599,0.3640791140625,NA
357600,0.38312533125,NA
357601,0.385154348437499,NA
357602,0.487727831746031,NA
357603,0.4106925296875,NA
357604,0.4844284078125,NA
357605,0.411735234375,NA
357606,0.4520112265625,NA
357607,0.378432917460317,NA
357608,0.4055064140625,NA
357609,0.3421725890625,NA
357610,0.393670389062499,NA
357611,0.465465533333333,NA
357612,0.355656735937499,NA
357613,0.371525278125,NA
357614,0.4447885859375,NA
357615,0.32844471875,NA
357616,0.458651625396825,NA
357617,0.312717625,NA
357618,0.324585896875,NA
357619,0.336045859375,NA
357620,0.3405977859375,NA
357621,0.17112223,NA
357622,0.317634975625,NA
357623,0.571811275,NA
357624,0.266957809375,NA
357625,0.246164285714285,NA
357626,0.1859481365625,NA
357627,0.164126762031249,NA
357628,0.27289754296875,NA
357629,0.346422746874999,NA
357630,0.446355177777777,NA
357631,0.3031361859375,NA
357632,0.2050481853125,NA
357633,0.21180770953125,NA
357634,0.480074526875,NA
357635,0.40642036031746,NA
357636,0.457576668749999,NA
357637,0.4840238625,NA
357638,0.390654003125,NA
357639,0.349328428571428,NA
357640,0.84213224375,NA
357641,0.5070781890625,NA
357642,0.309888292187499,NA
357643,0.2797201459375,NA
357644,0.198298039841269,NA
357645,0.249750579687499,NA
357646,0.26244246875,NA
357647,0.2563241375,NA
357648,0.299273041269841,NA
357649,0.312921684375,NA
357650,0.358768065624999,NA
357651,0.46549209375,NA
357652,0.483829931249999,NA
357653,0.542207703174603,NA
357654,0.4947355703125,NA
357655,0.5567672703125,NA
357656,0.479458378125,NA
357657,0.3244603734375,NA
357658,0.221627393492063,NA
357659,0.2876122875,NA
357660,0.2373203121875,NA
357661,0.2720585515625,NA
357662,0.504238609523809,NA
357663,0.392592667187499,NA
357664,0.461618015625,NA
357665,0.3608574890625,NA
357666,0.360577412499999,NA
357667,0.296150977777777,NA
357668,0.4418020765625,NA
357669,0.626661045312499,NA
357670,0.2806484625,NA
357671,0.542462306349206,NA
357672,0.3181026546875,NA
357673,0.366764165624999,NA
357674,0.316482128125,NA
357675,0.369218353124999,NA
357676,0.310152871428571,NA
357677,0.475423107812499,NA
357678,0.2916926359375,NA
357679,0.5694118546875,NA
357680,0.568010021874999,NA
357681,0.531564455555555,NA
357682,0.4801775171875,NA
357683,0.6306499109375,NA
357684,1.0278944375,NA
357685,0.756951531746031,NA
357686,1.427514340625,NA
357687,1.34660677968749,NA
357688,0.533764160937499,NA
357689,0.3983742828125,NA
357690,0.31248495079365,NA
357691,0.282466040625,NA
357692,0.328269496875,NA
357693,0.3379412078125,NA
357694,0.3368724421875,NA
357695,0.28022589047619,NA
357696,0.259499154687499,NA
357697,0.9165454109375,NA
357698,1.0363298859375,NA
357699,0.298497885714285,NA
357700,0.2126940921875,NA
357701,0.229038699999999,NA
357702,0.202501625,NA
357703,0.3484874515625,NA
357704,0.240903012698412,NA
357705,0.2414337125,NA
357706,0.2647861953125,NA
357707,0.3067274,NA
357708,0.302755182539682,NA
357709,0.3778860578125,NA
357710,0.3055697265625,NA
357711,0.2557419921875,NA
357712,0.2542355759375,NA
357713,0.295226149206349,NA
357714,0.3526921796875,NA
357715,0.3095016953125,NA
357716,0.3815810171875,NA
357717,0.3547137,NA
357718,0.229496796349206,NA
357719,0.235070268749999,NA
357720,0.33799990625,NA
357721,0.3110973015625,NA
357722,0.284484455555555,NA
357723,0.281583434375,NA
357724,0.3037970953125,NA
357725,0.3334147609375,NA
357726,0.326480234375,NA
357727,0.263535447619047,NA
357728,0.336245246875,NA
357729,0.2749988515625,NA
357730,0.277675678124999,NA
357731,0.269484073015873,NA
357732,0.388702403125,NA
357733,0.4187060765625,NA
357734,0.302337759375,NA
357735,0.3295185703125,NA
357736,0.451764285714285,NA
357737,0.3880112765625,NA
357738,0.3526551796875,NA
357739,0.292550303124999,NA
357740,0.2725421125,NA
357741,0.37821638095238,NA
357742,0.4333567609375,NA
357743,0.390211740625,NA
357744,0.4053288453125,NA
357745,0.513284074603174,NA
357746,0.320997882812499,NA
357747,0.2892567,NA
357748,0.366605178125,NA
357749,0.316540629687499,NA
357750,0.297454714285714,NA
357751,0.2578020734375,NA
357752,0.2816425140625,NA
357753,0.3397256328125,NA
357754,0.2928239703125,NA
357755,0.324543709523809,NA
357756,0.39332073125,NA
357757,0.4210618875,NA
357758,0.388740865625,NA
357759,0.421522514285714,NA
357760,0.6407625484375,NA
357761,0.599909626562499,NA
357762,0.2520613125,NA
357763,0.3597552734375,NA
357764,0.341145744444444,NA
357765,0.25059401578125,NA
357766,0.397750678125,NA
357767,0.335984821875,NA
357768,0.371212252380952,NA
357769,0.3060746390625,NA
357770,0.483467775,NA
357771,0.3650087828125,NA
357772,0.342812723437499,NA
357773,0.447952725396825,NA
357774,0.310552696875,NA
357775,0.28901771828125,NA
357776,0.3555595109375,NA
357777,0.234093992812499,NA
357778,0.442825361904761,NA
357779,0.427242225,NA
357780,0.333276553437499,NA
357781,0.2740243265625,NA
357782,0.294596863492063,NA
357783,0.3944232484375,NA
357784,0.2981689875,NA
357785,0.3481425109375,NA
357786,0.3476091125,NA
357787,0.360361361904761,NA
357788,0.4171963484375,NA
357789,0.80581345,NA
357790,0.3273162328125,NA
357791,0.16431703015625,NA
358457,3.43225636363636,0.0239216582249518
358458,3.28779818181818,0.098601879921059
358459,3.15120244530909,0.014935058679318
358460,3.23074779038181,0.084486707591406
358461,3.31339405761111,0.0249990913369415
358462,3.27348818270909,0.0585014603143468
358463,3.15563420481818,0.0272319520497916
358464,3.24123612496363,0.0600933429883058
358465,3.46095283616363,0.0982291680468823
358466,4.12250715559999,0.314915882178961
358467,4.83695652853703,0.0492401524130773
358468,4.5679235158,0.184946799170343
358469,4.05649189658181,0.145834547107039
358470,3.5866693086,0.0810022603333414
358471,3.75002771581818,0.158823431307251
358472,3.94489369185454,0.0719324642287239
358473,4.26901391694444,0.134153038188994
358474,4.51121031512727,0.11887658504878
358475,3.65621254274545,0.328296272929414
358476,2.8871205808909,0.088324961370848
358477,2.99953266385454,0.112104594115657
358478,3.39721613278181,0.133567570756984
358479,3.74839509294444,0.100850352274708
358480,4.49894982954545,0.284146621842376
358481,5.34057521804761,0.168171120546254
358484,0.642961653528301,0.0344415793695286
358485,0.572109780399999,0.0137804750099819
358486,0.622456375472727,0.0270058980217302
358487,0.723461737145454,0.0339131591369605
358488,0.72121469890909,0.010234852085037
358489,0.695134280290909,0.0193992937381154
358490,0.678132047462963,0.00869399338106347
358491,0.803807402945454,0.0577235705827875
358492,0.852566333272727,0.0153727462598749
358493,0.683311649018181,0.0435646633540404
358494,0.531243716272727,0.0284661905978843
358495,0.524019863781818,0.0432072643631788
358496,0.731377536129629,0.0542312575818263
358497,0.783381482745454,0.018746975802552
358498,0.679922119418181,0.0236473446383544
358499,0.68660366050909,0.0143902716942564
358500,0.808153550418181,0.0453201127579381
358501,0.829599519345454,0.0138695195609762
358502,0.726839304499999,0.0226622876074362
358503,0.711020091581818,0.00663318636690087
358504,0.718246637567567,0.00768090317949491
358505,0.832035067166666,0.0447550634914508
358506,1.23934139275675,0.199167349879871
358507,1.46090060666666,0.00267664790954654
358508,1.46853227352777,0.0281013744422096
358509,1.29383621468421,0.0675995399005666
358510,0.847081774166666,0.131347540921759
358511,0.778771914631579,0.00650634820929295
358512,0.757085151945945,0.00608311641842324
358513,0.789005991666666,0.00787724266064155
358514,0.771480633054054,0.0236277350291642
358515,0.708328032,0.0108853741160978
358516,0.684280811675675,0.0126518445756446
358517,0.623456431388889,0.0160067984547948
358518,0.574654833216216,0.00810996697567533
358519,0.544528474277777,0.0134868234823691
358520,0.531689569083333,0.00992641079523323
358521,0.580411544578947,0.0160555719978292
358522,0.618246924972222,0.00543095918908279
358523,0.652880746444444,0.00617511359796262
358524,0.663944809594594,0.00945702027210762
