# Decisions for duplicate candidate pairs. 
# Operated by Lucie Luecke (LL)
# E-Mail: ljluec1@st-andrews.ac.uk
# Created on: 2025-11-11 12:59:20.398076 (UTC)
# test test test
index 1,index 2,figure path,datasetId 1,datasetId 2,originalDatabase 1,originalDatabase 2,geo_siteName 1,geo_siteName 2,geo_meanLat 1,geo_meanLat 2,geo_meanLon 1,geo_meanLon 2,geo_meanElevation 1,geo_meanElevation 2,archiveType 1,archiveType 2,paleoData_proxy 1,paleoData_proxy 2,originalDataURL 1,originalDataURL 2,year 1,year 2,Decision 1,Decision 2,Decision type,Decision comment
76,83,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/018_pages2k_140_pages2k_153__76_83.jpg,pages2k_140,pages2k_153,PAGES 2k v2.2.0,PAGES 2k v2.2.0,Meadow Mountain,Meadow Mountain,50.20000076293945,50.20000076293945,-117.0999984741211,-117.0999984741211,2100.0,2100.0,Wood,Wood,core,core,https://www.ncdc.noaa.gov/paleo/study/5520,https://www.ncdc.noaa.gov/paleo/study/5520,1669.0-1997.0,1685.0-1997.0,REMOVE,REMOVE,MANUAL,
85,4577,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/019_pages2k_158_FE23_northamerica_usa_wa069__85_4577.jpg,pages2k_158,FE23_northamerica_usa_wa069,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Harts Pass N1,Hart'sPassN1,48.70000076293945,48.70000076293945,-120.69999694824219,-120.6500015258789,1925.0,1925.0,Wood,Wood,ring width,ring width,https://www.ncdc.noaa.gov/paleo/study/4126,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa069-noaa.rwl,1685.0-1991.0,1724.0-1990.0,KEEP,REMOVE,MANUAL,
90,337,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/020_pages2k_166_pages2k_634__90_337.jpg,pages2k_166,pages2k_634,PAGES 2k v2.2.0,PAGES 2k v2.2.0,Harts Pass N1,Harts Pass N1,48.70000076293945,48.70000076293945,-120.69999694824219,-120.69999694824219,1925.0,1925.0,Wood,Wood,core,core,https://www.ncdc.noaa.gov/paleo/study/4126,https://www.ncdc.noaa.gov/paleo/study/4127,1685.0-1991.0,1585.0-1991.0,REMOVE,REMOVE,MANUAL,
92,4661,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/021_pages2k_171_FE23_northamerica_usa_wy021__92_4661.jpg,pages2k_171,FE23_northamerica_usa_wy021,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Powder River Pass,PowderRiverPass,44.20000076293945,44.150001525878906,-107.0999984741211,-107.05000305175781,2850.0,2850.0,Wood,Wood,ring width,ring width,https://www.ncdc.noaa.gov/paleo/study/2844,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy021-noaa.rwl,1496.0-1983.0,1684.0-1983.0,KEEP,REMOVE,MANUAL,
97,104,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/022_pages2k_179_pages2k_192__97_104.jpg,pages2k_179,pages2k_192,PAGES 2k v2.2.0,PAGES 2k v2.2.0,Powder River Pass,Powder River Pass,44.20000076293945,44.20000076293945,-107.0999984741211,-107.0999984741211,2850.0,2850.0,Wood,Wood,core,core,https://www.ncdc.noaa.gov/paleo/study/2844,https://www.ncdc.noaa.gov/paleo/study/2844,1496.0-1983.0,1496.0-1983.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
108,5085,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/023_pages2k_203_iso2k_826__108_5085.jpg,pages2k_203,iso2k_826,PAGES 2k v2.2.0,Iso2k v1.1.2,Bunaken Island,Bunaken Island,-1.5,-1.5,124.83300018310547,124.83300018310547,-3.0,-3.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1903,https://www.ncdc.noaa.gov/paleo/study/1903,1860.0-1990.6,1860.0-1990.6,REMOVE,KEEP,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #2.
118,4258,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/024_pages2k_225_FE23_northamerica_usa_nv512__118_4258.jpg,pages2k_225,FE23_northamerica_usa_nv512,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Pearl Peak,PearlPeak,40.20000076293945,40.233333587646484,-115.5,-115.53333282470703,3170.0,3170.0,Wood,Wood,ring width,ring width,https://www.ncdc.noaa.gov/paleo/study/3395,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nv512-noaa.rwl,320.0-1985.0,850.0-1985.0,KEEP,REMOVE,MANUAL,
125,5135,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/025_pages2k_238_iso2k_1044__125_5135.jpg,pages2k_238,iso2k_1044,PAGES 2k v2.2.0,Iso2k v1.1.2,Plateau Remote,Plateau Remote,-84.0,-84.0,43.0,43.0,3330.0,3330.0,GlacierIce,GlacierIce,d18O,d18O,this study,https://www.ncdc.noaa.gov/paleo-search/study/22479,2.0-1986.0,2.0-1986.0,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #2.
127,4887,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/026_pages2k_242_ch2k_LI06FIJ01_582__127_4887.jpg,pages2k_242,ch2k_LI06FIJ01_582,PAGES 2k v2.2.0,CoralHydro2k v1.0.1,Savusavu Bay,"Savusavu Bay, Vanua Levu, Fiji",-16.816699981689453,-16.81999969482422,179.23330688476562,179.22999572753906,-10.0,-10.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/16216,https://www.ncdc.noaa.gov/paleo/study/1003973,1617.5-2001.5,1617.5-2001.5,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #2.
127,4982,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/027_pages2k_242_iso2k_353__127_4982.jpg,pages2k_242,iso2k_353,PAGES 2k v2.2.0,Iso2k v1.1.2,Savusavu Bay,"Savusavu Bay, Fiji",-16.816699981689453,-16.816699981689453,179.23330688476562,179.23330688476562,-10.0,-10.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/16216,https://www.ncdc.noaa.gov/paleo/study/16216,1617.5-2001.5,1617.5-2001.5,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #2.
133,5219,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/028_pages2k_258_iso2k_1498__133_5219.jpg,pages2k_258,iso2k_1498,PAGES 2k v2.2.0,Iso2k v1.1.2,Rarotonga,"Rarotonga, Cook Islands, South Pacific",-21.23780059814453,-21.23780059814453,-159.8278045654297,-159.8278045654297,-18.3,-18.3,Coral,Coral,d18O,d18O,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:964510793893801::::P1_STUDY_ID:6089,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/rarotonga2006.txt",https://www.ncdc.noaa.gov/paleo/study/6089,1726.8-1996.9,1726.8-1996.9,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #2.
136,5188,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/029_pages2k_263_iso2k_1322__136_5188.jpg,pages2k_263,iso2k_1322,PAGES 2k v2.2.0,Iso2k v1.1.2,Lombok,"Lombok Strait, Bali, Indonesia",-8.247300148010254,-8.25730037689209,115.57569885253906,115.57569885253906,-3.0,-3.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1903,https://www.ncdc.noaa.gov/paleo/study/1903,1782.0-1990.0,1782.0-1990.0,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #2.
138,4911,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/030_pages2k_267_iso2k_58__138_4911.jpg,pages2k_267,iso2k_58,PAGES 2k v2.2.0,Iso2k v1.1.2,"Savusavu Bay, Fiji","Savusavu Bay, Fiji",-16.81999969482422,-16.816699981689453,179.22999572753906,179.23330688476562,-2.0,-2.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1916,https://www.ncdc.noaa.gov/paleo/study/1881,1776.0-2001.0,1940.0-2000.0,KEEP,REMOVE,MANUAL,
138,5140,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/031_pages2k_267_iso2k_1068__138_5140.jpg,pages2k_267,iso2k_1068,PAGES 2k v2.2.0,Iso2k v1.1.2,"Savusavu Bay, Fiji","Savusavu Bay, Fiji",-16.81999969482422,-16.816699981689453,179.22999572753906,179.23330688476562,-2.0,-2.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1916,https://www.ncdc.noaa.gov/paleo/study/1916,1776.0-2001.0,1776.0-2001.0,REMOVE,KEEP,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #2.
140,4865,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/032_pages2k_271_ch2k_FE18RUS01_492__140_4865.jpg,pages2k_271,ch2k_FE18RUS01_492,PAGES 2k v2.2.0,CoralHydro2k v1.0.1,Red Sea,"Ras Umm Sidd, Egypt",27.850000381469727,27.84830093383789,34.31999969482422,34.310001373291016,-6.0,-3.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1861,https://doi.pangaea.de/10.1594/PANGAEA.891094,1751.1-1995.6,1751.1-1995.6,KEEP,REMOVE,MANUAL,
140,5312,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/033_pages2k_271_iso2k_1861__140_5312.jpg,pages2k_271,iso2k_1861,PAGES 2k v2.2.0,Iso2k v1.1.2,Red Sea,"Ras Umm Sidd, Red Sea",27.850000381469727,27.850000381469727,34.31999969482422,34.31999969482422,-6.0,-6.0,Coral,Coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1861,https://www.ncdc.noaa.gov/paleo/study/1861,1751.1-1995.6,1751.1-1995.6,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #2.
141,3228,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/034_pages2k_273_FE23_asia_russ130w__141_3228.jpg,pages2k_273,FE23_asia_russ130w,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),"Altai Mt., Jablonsky Pass.",JablonskyP.eastAltai,50.869998931884766,50.86666488647461,85.2300033569336,85.23332977294922,1450.0,1450.0,Wood,Wood,ring width,ring width,https://www.ncdc.noaa.gov/paleo/study/15344,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ130w-noaa.rwl,1568.0-1995.0,1669.0-1994.0,KEEP,REMOVE,MANUAL,
144,2200,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/035_pages2k_281_FE23_northamerica_canada_cana155__144_2200.jpg,pages2k_281,FE23_northamerica_canada_cana155,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Hornby Cabin,HornbyCabin,64.0,64.03333282470703,-103.9000015258789,-103.86666870117188,160.0,160.0,Wood,Wood,ring width,ring width,https://www.ncdc.noaa.gov/paleo/study/3598,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana155-noaa.rwl,1491.0-1984.0,1549.0-1984.0,KEEP,REMOVE,MANUAL,
151,3343,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/036_pages2k_294_FE23_northamerica_usa_ak021__151_3343.jpg,pages2k_294,FE23_northamerica_usa_ak021,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Miners Well,MinersWell,60.0,60.0,-141.6999969482422,-141.68333435058594,650.0,650.0,Wood,Wood,ring width,ring width,https://www.ncdc.noaa.gov/paleo/study/5244,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak021-noaa.rwl,1428.0-1995.0,1557.0-1995.0,KEEP,REMOVE,MANUAL,
158,160,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/037_pages2k_305_pages2k_309__158_160.jpg,pages2k_305,pages2k_309,PAGES 2k v2.2.0,PAGES 2k v2.2.0,"Emerald Basin, Nova Scotia","Emerald Basin, Nova Scotia",43.529998779296875,43.529998779296875,-62.47999954223633,-62.47999954223633,-250.0,-250.0,MarineSediment,MarineSediment,alkenone,alkenone,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/keigwin2005,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/keigwin2005,400.0-1950.0,80.0-1950.0,REMOVE,KEEP,MANUAL,
159,161,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/all_merged/dup_detection/038_pages2k_307_pages2k_311__159_161.jpg,pages2k_307,pages2k_311,PAGES 2k v2.2.0,PAGES 2k v2.2.0,"Emerald Basin, Nova Scotia","Emerald Basin, Nova Scotia",43.529998779296875,43.529998779296875,-62.47999954223633,-62.47999954223633,-250.0,-250.0,MarineSediment,MarineSediment,Uk37,Uk37,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/keigwin2005,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/keigwin2005,400.0-1950.0,80.0-1950.0,REMOVE,KEEP,MANUAL,
