# Decisions for duplicate candidate pairs. 
# Operated by Lucie Luecke (LL)
# E-Mail: ljluec1@st-andrews.ac.uk
# Created on: 2025-12-11 12:57:05.712619 (UTC)
# test
index 1,index 2,figure path,datasetId 1,datasetId 2,originalDatabase 1,originalDatabase 2,geo_siteName 1,geo_siteName 2,geo_meanLat 1,geo_meanLat 2,geo_meanLon 1,geo_meanLon 2,geo_meanElevation 1,geo_meanElevation 2,archiveType 1,archiveType 2,paleoData_proxy 1,paleoData_proxy 2,originalDataURL 1,originalDataURL 2,year 1,year 2,Decision 1,Decision 2,Decision type,Decision comment
34,1639,no figure,pages2k_94,FE23_northamerica_canada_cana153,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Coppermine River,CoppermineRiver,67.19999694824219,67.23332977294922,-115.9000015258789,-115.91666412353516,213.0,213.0,Wood,Wood,ring width,ring width,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-CoppermineRiver.Jacoby.1989.txt,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana153-noaa.rwl,1428.0-1977.0,1508.0-1977.0,REMOVE,KEEP,AUTO: preferred db and metadata identical.,"Automated choice. Metadata identical, automatically choose FE23 (Breitenmoser et al. (2014)) over PAGES 2k v2.2.0. conservative replication requirement"
38,2809,no figure,pages2k_107,FE23_northamerica_usa_ak046,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Kobuk/Noatak,Kobuk/Noatak,67.0999984741211,67.06666564941406,-159.60000610351562,-159.61666870117188,100.0,100.0,Wood,Wood,ring width,ring width,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-KobukNoatak.King.2003.txt,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak046-noaa.rwl,978.0-1992.0,1126.0-1992.0,REMOVE,KEEP,AUTO: preferred db and metadata identical.,"Automated choice. Metadata identical, automatically choose FE23 (Breitenmoser et al. (2014)) over PAGES 2k v2.2.0. conservative replication requirement"
44,45,no figure,pages2k_121,pages2k_122,PAGES 2k v2.2.0,PAGES 2k v2.2.0,Central Andes composite 9,Central Andes composite 9,-39.33000183105469,-39.33000183105469,-71.25,-71.25,1100.0,1100.0,Wood,Wood,ring width,ring width,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/SAm-CentralAndes9.Mundo.2014.txt,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/SAm-CentralAndes9.Mundo.2014.txt,1636.0-2006.0,1636.0-2006.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (perfect correlation). Automatically choose #1.
50,1706,no figure,pages2k_132,FE23_northamerica_canada_cana225,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Meadow Mountain,MeadowMountain,50.20000076293945,50.233333587646484,-117.0999984741211,-117.08333587646484,2100.0,2100.0,Wood,Wood,ring width,ring width,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-MeadowMountain.Wilson.2005-1.txt,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana225-noaa.rwl,1669.0-1997.0,1707.0-1997.0,REMOVE,KEEP,AUTO: preferred db and metadata identical.,"Automated choice. Metadata identical, automatically choose FE23 (Breitenmoser et al. (2014)) over PAGES 2k v2.2.0. conservative replication requirement"
58,4018,no figure,pages2k_158,FE23_northamerica_usa_wa069,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Harts Pass N1,Hart'sPassN1,48.70000076293945,48.70000076293945,-120.69999694824219,-120.6500015258789,1925.0,1925.0,Wood,Wood,ring width,ring width,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-wa069.Peterson.1994.txt,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa069-noaa.rwl,1685.0-1991.0,1724.0-1990.0,REMOVE,KEEP,AUTO: preferred db and metadata identical.,"Automated choice. Metadata identical, automatically choose FE23 (Breitenmoser et al. (2014)) over PAGES 2k v2.2.0. conservative replication requirement"
62,4102,no figure,pages2k_171,FE23_northamerica_usa_wy021,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Powder River Pass,PowderRiverPass,44.20000076293945,44.150001525878906,-107.0999984741211,-107.05000305175781,2850.0,2850.0,Wood,Wood,ring width,ring width,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-PowderRiverPass.Briffa.1996-1.txt,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy021-noaa.rwl,1496.0-1983.0,1684.0-1983.0,REMOVE,KEEP,AUTO: preferred db and metadata identical.,"Automated choice. Metadata identical, automatically choose FE23 (Breitenmoser et al. (2014)) over PAGES 2k v2.2.0. conservative replication requirement"
72,4526,no figure,pages2k_203,iso2k_826,PAGES 2k v2.2.0,Iso2k v1.1.2,Bunaken Island,Bunaken Island,-1.5,-1.5,124.83300018310547,124.83300018310547,-3.0,-3.0,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-BunakenIsland.Charles.2003.txt,https://www.ncdc.noaa.gov/paleo/study/1903,1860.0-1990.6,1860.0-1990.6,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for metadata. Automatically choose #2.
82,3699,no figure,pages2k_225,FE23_northamerica_usa_nv512,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Pearl Peak,PearlPeak,40.20000076293945,40.233333587646484,-115.5,-115.53333282470703,3170.0,3170.0,Wood,Wood,ring width,ring width,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-PearlPeak.Graybill.1994.txt,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nv512-noaa.rwl,320.0-1985.0,850.0-1985.0,REMOVE,KEEP,AUTO: preferred db and metadata identical.,"Automated choice. Metadata identical, automatically choose FE23 (Breitenmoser et al. (2014)) over PAGES 2k v2.2.0. conservative replication requirement"
86,4576,no figure,pages2k_238,iso2k_1044,PAGES 2k v2.2.0,Iso2k v1.1.2,Plateau Remote,Plateau Remote,-84.0,-84.0,43.0,43.0,3330.0,3330.0,GlacierIce,GlacierIce,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ant-PlateauRemote.Mosley-Thompson.2013.txt,https://www.ncdc.noaa.gov/paleo-search/study/22479,2.0-1986.0,2.0-1986.0,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #2.
88,4328,no figure,pages2k_242,ch2k_LI06FIJ01_582,PAGES 2k v2.2.0,CoralHydro2k v1.0.1,Savusavu Bay,"Savusavu Bay, Vanua Levu, Fiji",-16.816699981689453,-16.81999969482422,179.23330688476562,179.22999572753906,-10.0,-10.0,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-SavusavuBayAB.Linsley.2006.txt,https://www.ncdc.noaa.gov/paleo/study/1003973,1617.5-2001.5,1617.5-2001.5,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #2.
88,4423,no figure,pages2k_242,iso2k_353,PAGES 2k v2.2.0,Iso2k v1.1.2,Savusavu Bay,"Savusavu Bay, Fiji",-16.816699981689453,-16.816699981689453,179.23330688476562,179.23330688476562,-10.0,-10.0,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-SavusavuBayAB.Linsley.2006.txt,https://www.ncdc.noaa.gov/paleo/study/16216,1617.5-2001.5,1617.5-2001.5,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for metadata. Automatically choose #2.
94,4660,no figure,pages2k_258,iso2k_1498,PAGES 2k v2.2.0,Iso2k v1.1.2,Rarotonga,"Rarotonga, Cook Islands, South Pacific",-21.23780059814453,-21.23780059814453,-159.8278045654297,-159.8278045654297,-18.3,-18.3,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Rarotongad18O2R.Linsley.2006.txt,https://www.ncdc.noaa.gov/paleo/study/6089,1726.8-1996.9,1726.8-1996.9,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for metadata. Automatically choose #2.
97,4629,no figure,pages2k_263,iso2k_1322,PAGES 2k v2.2.0,Iso2k v1.1.2,Lombok,"Lombok Strait, Bali, Indonesia",-8.247300148010254,-8.25730037689209,115.57569885253906,115.57569885253906,-3.0,-3.0,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Lombok.Charles.2003.txt,https://www.ncdc.noaa.gov/paleo/study/1903,1782.0-1990.0,1782.0-1990.0,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for metadata. Automatically choose #2.
99,4352,"https://nzero.umd.edu:444/hub/user-redirect/lab/tree/dod2k_v2.0/figs/dup_detection/all_merged023_pages2k_267_iso2k_58__99_4352,jpg",pages2k_267,iso2k_58,PAGES 2k v2.2.0,Iso2k v1.1.2,"Savusavu Bay, Fiji","Savusavu Bay, Fiji",-16.81999969482422,-16.816699981689453,179.22999572753906,179.23330688476562,-2.0,-2.0,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-SavusavuBayFiji.Bagnato.2005.txt,https://www.ncdc.noaa.gov/paleo/study/1881,1776.0-2001.0,1940.0-2000.0,REMOVE,KEEP,MANUAL,
99,4581,no figure,pages2k_267,iso2k_1068,PAGES 2k v2.2.0,Iso2k v1.1.2,"Savusavu Bay, Fiji","Savusavu Bay, Fiji",-16.81999969482422,-16.816699981689453,179.22999572753906,179.23330688476562,-2.0,-2.0,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-SavusavuBayFiji.Bagnato.2005.txt,https://www.ncdc.noaa.gov/paleo/study/1916,1776.0-2001.0,1776.0-2001.0,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for metadata. Automatically choose #2.
101,4306,no figure,pages2k_271,ch2k_FE18RUS01_492,PAGES 2k v2.2.0,CoralHydro2k v1.0.1,Red Sea,"Ras Umm Sidd, Egypt",27.850000381469727,27.84830093383789,34.31999969482422,34.310001373291016,-6.0,-3.0,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-RedSea.Felis.2000.txt,https://doi.pangaea.de/10.1594/PANGAEA.891094,1751.1-1995.6,1751.1-1995.6,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #2.
101,4753,no figure,pages2k_271,iso2k_1861,PAGES 2k v2.2.0,Iso2k v1.1.2,Red Sea,"Ras Umm Sidd, Red Sea",27.850000381469727,27.850000381469727,34.31999969482422,34.31999969482422,-6.0,-6.0,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-RedSea.Felis.2000.txt,https://www.ncdc.noaa.gov/paleo/study/1861,1751.1-1995.6,1751.1-1995.6,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for metadata. Automatically choose #2.
102,2669,no figure,pages2k_273,FE23_asia_russ130w,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),"Altai Mt., Jablonsky Pass.",JablonskyP.eastAltai,50.869998931884766,50.86666488647461,85.2300033569336,85.23332977294922,1450.0,1450.0,Wood,Wood,ring width,ring width,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Asi-AltaiJablonsky.Cook.2000.txt,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ130w-noaa.rwl,1568.0-1995.0,1669.0-1994.0,REMOVE,KEEP,AUTO: preferred db and metadata identical.,"Automated choice. Metadata identical, automatically choose FE23 (Breitenmoser et al. (2014)) over PAGES 2k v2.2.0. conservative replication requirement"
105,1641,no figure,pages2k_281,FE23_northamerica_canada_cana155,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Hornby Cabin,HornbyCabin,64.0,64.03333282470703,-103.9000015258789,-103.86666870117188,160.0,160.0,Wood,Wood,ring width,ring width,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-HornbyCabin.Jacoby.1989.txt,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana155-noaa.rwl,1491.0-1984.0,1549.0-1984.0,REMOVE,KEEP,AUTO: preferred db and metadata identical.,"Automated choice. Metadata identical, automatically choose FE23 (Breitenmoser et al. (2014)) over PAGES 2k v2.2.0. conservative replication requirement"
109,2784,no figure,pages2k_294,FE23_northamerica_usa_ak021,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Miners Well,MinersWell,60.0,60.0,-141.6999969482422,-141.68333435058594,650.0,650.0,Wood,Wood,ring width,ring width,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-MinersWell.Wiles.2000.txt,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak021-noaa.rwl,1428.0-1995.0,1557.0-1995.0,REMOVE,KEEP,AUTO: preferred db and metadata identical.,"Automated choice. Metadata identical, automatically choose FE23 (Breitenmoser et al. (2014)) over PAGES 2k v2.2.0. conservative replication requirement"
113,115,"https://nzero.umd.edu:444/hub/user-redirect/lab/tree/dod2k_v2.0/figs/dup_detection/all_merged030_pages2k_305_pages2k_309__113_115,jpg",pages2k_305,pages2k_309,PAGES 2k v2.2.0,PAGES 2k v2.2.0,"Emerald Basin, Nova Scotia","Emerald Basin, Nova Scotia",43.529998779296875,43.529998779296875,-62.47999954223633,-62.47999954223633,-250.0,-250.0,MarineSediment,MarineSediment,alkenone,alkenone,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-EmeraldBasin.Keigwin.2007-1.txt,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-EmeraldBasin.Keigwin.2007-2.txt,400.0-1950.0,80.0-1950.0,KEEP,REMOVE,MANUAL,
114,116,"https://nzero.umd.edu:444/hub/user-redirect/lab/tree/dod2k_v2.0/figs/dup_detection/all_merged031_pages2k_307_pages2k_311__114_116,jpg",pages2k_307,pages2k_311,PAGES 2k v2.2.0,PAGES 2k v2.2.0,"Emerald Basin, Nova Scotia","Emerald Basin, Nova Scotia",43.529998779296875,43.529998779296875,-62.47999954223633,-62.47999954223633,-250.0,-250.0,MarineSediment,MarineSediment,Uk37,Uk37,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-EmeraldBasin.Keigwin.2007-1.txt,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-EmeraldBasin.Keigwin.2007-2.txt,400.0-1950.0,80.0-1950.0,REMOVE,KEEP,MANUAL,
118,4425,no figure,pages2k_315,iso2k_362,PAGES 2k v2.2.0,Iso2k v1.1.2,Austfonna,Austfonna,79.83000183105469,79.83000183105469,24.020000457763672,24.0,750.0,750.0,GlacierIce,GlacierIce,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Austfonna.Isaksson.2005.txt,https://www.ncdc.noaa.gov/paleo-search/study/11173,1400.0-1998.0,1400.0-1998.0,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for metadata. Automatically choose #2.
119,4148,no figure,pages2k_317,ch2k_NA09MAL01_84,PAGES 2k v2.2.0,CoralHydro2k v1.0.1,Malindi,"Malindi Marine Park, Kenya",-3.200000047683716,-3.200000047683716,40.099998474121094,40.099998474121094,-4.4,-0.5,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Malindi.Nakamura.2009.txt,https://www.ncdc.noaa.gov/paleo/study/12994,1887.0-2002.7,1887.0-2002.7,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #2.
119,4722,no figure,pages2k_317,iso2k_1754,PAGES 2k v2.2.0,Iso2k v1.1.2,Malindi,Malindi,-3.200000047683716,-3.200000047683716,40.099998474121094,40.099998474121094,-4.4,-4.4,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Malindi.Nakamura.2009.txt,https://www.ncdc.noaa.gov/paleo/study/12994,1887.0-2002.7,1887.0-2002.7,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for metadata. Automatically choose #2.
121,1691,no figure,pages2k_323,FE23_northamerica_canada_cana210,PAGES 2k v2.2.0,FE23 (Breitenmoser et al. (2014)),Medusa Bay,MedusaBay,56.900001525878906,56.91666793823242,-61.5,-61.5,25.0,25.0,Wood,Wood,ring width,ring width,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-MedusaBay.Buckley.2003.txt,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana210-noaa.rwl,1634.0-1997.0,1749.0-1997.0,REMOVE,KEEP,AUTO: preferred db and metadata identical.,"Automated choice. Metadata identical, automatically choose FE23 (Breitenmoser et al. (2014)) over PAGES 2k v2.2.0. conservative replication requirement"
142,4236,no figure,pages2k_385,ch2k_FE09OGA01_304,PAGES 2k v2.2.0,CoralHydro2k v1.0.1,Miyanohama,"Ogasawara Islands, Japan",27.105899810791016,27.105899810791016,142.19410705566406,142.19410705566406,-5.6,-3.9,Coral,Coral,d18O,d18O,https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Miyanohama.Felis.2009.txt,https://doi.pangaea.de/10.1594/PANGAEA.743953,1872.2-1994.9,1872.2-1994.9,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for metadata. Automatically choose #2.
